day,bed_type,zip_code,from_facility_pfi,to_facility_pfi,patients,rank
252,icu,10065,10139,1458,0.00039275177582938684,1
252,icu,10456,1164,1178,0.0017156687189944816,1
252,icu,10459,1164,1178,0.0008319287811135757,1
253,icu,10030,1445,1172,0.0005018708730092333,1
253,icu,10022,10139,1458,0.00041538357941722667,1
253,icu,10031,1445,1464,0.0009469166328546178,1
253,icu,10037,1445,1172,0.0002871045839394836,1
253,icu,10065,10139,1458,0.0003778127636148449,1
253,icu,10456,1164,1178,0.001650410208335831,1
253,icu,10459,1164,1178,0.0008002848905253292,1
254,icu,10030,1445,1172,0.0004827656682476299,1
254,icu,10022,10139,1458,0.00039957077025420544,1
254,icu,10031,1445,1464,0.0009108694399693619,1
254,icu,10037,1445,1172,0.0002761750955807163,1
254,icu,10065,10139,1458,0.000363430199097545,1
254,icu,10456,1164,1178,0.0015875824439313471,1
254,icu,10459,1164,1178,0.0007698196702398265,1
255,icu,10030,1445,1172,0.00046438131461872526,1
255,icu,10022,10139,1458,0.00038435458811185983,1
255,icu,10031,1445,1464,0.0008761823298545445,1
255,icu,10037,1445,1172,0.0002656579835435611,1
255,icu,10065,10139,1458,0.0003495902975902878,1
255,icu,10456,1164,1178,0.0015271252097410664,1
255,icu,10459,1164,1178,0.000740503921463515,1
256,icu,10030,1445,1172,0.00044670615540857956,1
256,icu,10022,10139,1458,0.00036972538507511654,1
256,icu,10031,1445,1464,0.0008428333089319204,1
256,icu,10037,1445,1172,0.00025554657938761666,1
256,icu,10065,10139,1458,0.0003362842838173094,1
256,icu,10456,1164,1178,0.0014690001724790432,1
256,icu,10459,1164,1178,0.0007123190563632663,1
257,icu,10030,1445,1172,0.0004297110011601569,1
257,icu,10022,10139,1458,0.00035565900189944293,1
257,icu,10031,1445,1464,0.0008107673033092646,1
257,icu,10037,1445,1172,0.0002458241847401174,1
